id,fan_value,neuroticism,agreeableness,extraversion,conscientiousness,openness,personality,values_h,needs,interests,ach,ben,con,dir,hed,pow,sec,sti,tra,uni,cha,clo,cur,est,exc,exp,har,ide,lib,lov,pra,str
4334,1,30,20,15,5,50,openness,benevolence,harmony,"politics|health, hygiene and welfare|philosophy|electronics and computers|financial, banks and economy|woman|feeding|ngos and causes|environment|tv and radio",7,1,8,5,5,10,3,8,4,1,10,12,4,9,6,6,1,3,4,1,6,10
4335,0,75,15,1,1,2,neuroticism,benevolence,curiosity,,7,1,3,5,9,9,7,6,3,1,10,12,1,5,8,7,3,9,5,11,2,3
4336,1,85,70,80,55,98,openness,benevolence,ideals,tv and radio|politics|internet and telecommunications|sports|electronics and computers|philosophy|media|military|social networks|animals and pets,9,1,3,4,1,9,7,7,4,4,7,12,10,7,5,5,10,1,7,2,2,2
4337,0,96,80,1,75,90,neuroticism,benevolence,curiosity,,7,1,4,4,7,10,6,7,3,1,8,12,1,11,5,6,7,9,9,4,1,3
4338,2,75,85,10,1,90,openness,benevolence,curiosity,"health, hygiene and welfare|feeding|politics|insurance|environment|home and housing|medium viral|philosophy|leisure and entertainment|industry and energy",9,1,5,7,4,10,5,8,3,2,5,12,1,11,4,3,10,5,7,8,8,1
4339,0,90,65,80,80,35,neuroticism,benevolence,love,,9,1,6,3,1,10,6,8,3,5,9,12,7,11,4,9,2,2,6,1,4,7
4340,1,85,10,80,99,10,conscientiousness,self-direction,challenge,"philosophy|health, hygiene and welfare|politics|social networks|feeding|sports|electronics and computers|art and culture|religion|music",6,7,8,1,3,3,9,5,10,1,1,12,6,9,3,3,6,6,1,5,9,9
4341,1,10,45,10,99,3,conscientiousness,self-indulgence,excitement,,5,3,9,3,1,9,7,7,5,1,10,12,6,4,1,7,4,1,3,7,10,9
4342,0,1,99,98,90,5,agreeableness,self-direction,self-expresion,electronics and computers|industry and energy|internet and telecommunications|tv and radio|feeding|fashion|social networks|drinks without alcohol|philosophy|environment,7,4,8,1,1,9,6,5,10,1,2,12,7,8,2,1,9,9,4,6,5,9
4343,0,1,1,98,1,99,openness,security,challenge,,8,5,8,5,4,3,1,5,8,1,1,12,1,8,6,1,8,8,7,8,5,1
4344,2,40,1,85,99,2,conscientiousness,self-direction,liberty,"politics|health, hygiene and welfare|feeding|philosophy|military|media|financial, banks and economy|social networks|art and culture|electronics and computers",10,3,9,1,5,6,6,4,8,2,5,12,2,11,2,2,10,6,1,6,8,8
4345,1,30,10,1,1,3,neuroticism,benevolence,love,"motor|social networks|feeding|travels|shopping|artworks|industry and energy|insurance|organizations|financial, banks and economy",9,1,7,3,1,7,10,3,5,5,9,12,8,10,5,5,2,4,2,1,10,7
4346,0,5,96,97,10,3,extraversion,self-direction,love,"books|industry and energy|organizations|comic|health, hygiene and welfare|social groups|environment|tv and radio|picture|social networks",6,2,5,1,7,10,8,9,4,2,10,12,4,10,6,5,2,6,9,1,6,2
4347,1,5,97,90,98,2,conscientiousness,benevolence,curiosity,"art and culture|leisure and entertainment|politics|feeding|health, hygiene and welfare|religion|drinks without alcohol|animals and pets|travels|tv and radio",10,1,6,5,3,8,7,8,4,1,8,12,1,11,4,1,7,10,8,4,4,3
4348,0,30,70,85,35,15,extraversion,self-direction,excitement,"politics|health, hygiene and welfare|social networks|feeding|home and housing|philosophy|electronics and computers|motor|woman|fashion",9,2,8,1,2,6,9,2,6,5,11,12,8,5,1,4,8,2,2,5,8,7
4349,0,30,97,60,90,20,agreeableness,benevolence,harmony,"health, hygiene and welfare|politics|insurance|organizations|internet and telecommunications|ngos and causes|shopping|home and housing|tv and radio|electronics and computers",9,1,8,3,1,9,6,7,3,5,8,12,11,9,3,9,1,1,7,3,6,3
4350,0,95,97,96,40,20,agreeableness,self-direction,liberty,"tv and radio|leisure and entertainment|insurance|financial, banks and economy|woman|internet and telecommunications|art and culture|shopping|media|home and housing",8,3,6,1,1,6,10,3,5,8,7,12,5,9,3,2,8,11,1,5,4,10
4351,1,90,70,45,2,97,openness,benevolence,challenge,"health, hygiene and welfare|politics|feeding|alcoholic drinks|leisure and entertainment|home and housing|media|tv and radio|electronics and computers|philosophy",8,1,8,2,4,8,3,7,4,6,1,12,10,11,3,5,7,8,6,3,1,8
4352,1,1,15,99,98,98,extraversion,universalism,stability,"health, hygiene and welfare|philosophy|industry and energy|tv and radio|medium viral|travels|environment|social networks|beauty|feeding",9,6,3,7,8,3,3,9,2,1,9,12,7,1,6,1,5,1,9,9,8,1
4353,0,1,99,95,99,1,conscientiousness,tradition,self-expresion,,8,2,5,9,2,2,7,10,1,5,10,12,3,5,9,1,5,8,3,10,5,1
4354,1,2,20,40,75,2,conscientiousness,self-direction,stability,"politics|health, hygiene and welfare|feeding|animals and pets|art and culture|electronics and computers|tv and radio|media|drinks without alcohol|comic",3,3,8,1,3,10,1,7,9,6,4,12,10,1,7,2,11,4,7,4,3,7
4355,0,20,96,80,1,2,agreeableness,benevolence,harmony,"politics|music|art and culture|electronics and computers|tv and radio|leisure and entertainment|health, hygiene and welfare|feeding|industry and energy|internet and telecommunications",7,1,1,7,6,7,5,7,1,1,8,12,10,6,9,5,1,6,3,3,2,10
4356,2,97,99,5,1,15,agreeableness,benevolence,structure,"health, hygiene and welfare|politics|feeding|insurance|ngos and causes|electronics and computers|environment|animals and pets|philosophy|medium viral",9,1,6,1,5,9,4,7,8,3,6,12,6,9,8,5,2,9,9,2,4,1
4357,0,1,60,97,98,2,conscientiousness,benevolence,challenge,sports|leisure and entertainment|video game|travels|philosophy|tv and radio|social groups|art and culture|drinks without alcohol|shopping,7,1,1,6,5,7,7,10,4,1,1,12,5,7,2,4,9,10,5,10,2,7
4358,0,70,60,1,55,60,neuroticism,benevolence,curiosity,"health, hygiene and welfare|home and housing|financial, banks and economy|childish|professional services|insurance|education|feeding|military|alcoholic drinks",8,1,5,1,7,10,5,8,4,1,4,12,1,11,9,5,7,2,9,5,8,3
4359,1,4,15,5,95,5,conscientiousness,benevolence,curiosity,"tv and radio|sports|internet and telecommunications|art and culture|music|leisure and entertainment|military|insurance|feeding|health, hygiene and welfare",3,1,3,8,6,9,6,9,3,1,9,12,1,11,9,5,3,5,1,7,3,7
4360,0,1,97,5,30,90,agreeableness,universalism,self-expresion,"politics|motor|tv and radio|philosophy|social networks|health, hygiene and welfare|electronics and computers|environment|sports|feeding",9,5,3,6,6,8,2,9,4,1,2,12,2,8,7,1,11,9,4,9,6,5
4361,1,1,1,60,70,95,openness,benevolence,self-expresion,"animals and pets|leisure and entertainment|health, hygiene and welfare|electronics and computers|social networks|tv and radio|feeding|media|politics|drinks without alcohol",7,1,7,6,4,10,4,7,3,1,11,12,6,7,2,1,3,7,4,4,7,7
4362,0,96,10,1,85,40,neuroticism,self-direction,love,,7,4,10,1,4,7,2,6,7,2,5,12,2,8,4,8,5,5,3,1,11,10
4363,0,40,5,1,96,20,conscientiousness,achievement,structure,"health, hygiene and welfare|medium viral|politics|insurance|tv and radio|financial, banks and economy|artworks|picture|social groups|ngos and causes",1,6,6,9,6,3,1,10,5,3,2,12,7,4,8,2,6,11,8,10,5,1
4364,0,90,1,1,5,1,neuroticism,benevolence,harmony,"health, hygiene and welfare|childish|internet and telecommunications|leisure and entertainment|tv and radio|shopping|politics|feeding|media|philosophy",10,1,4,7,1,9,4,7,4,3,8,12,6,9,2,10,1,2,4,11,7,4
4365,1,25,85,1,96,45,conscientiousness,universalism,harmony,,8,6,3,2,5,10,3,6,8,1,8,12,4,11,8,2,1,6,2,8,4,6
4366,0,55,10,10,25,60,openness,benevolence,challenge,"politics|home and housing|art and culture|health, hygiene and welfare|environment|financial, banks and economy|organizations|social networks|professional services|philosophy",7,1,1,6,7,10,5,9,1,1,1,12,1,10,7,3,11,4,4,7,7,6
4367,2,85,99,96,85,98,agreeableness,self-direction,challenge,"shopping|financial, banks and economy|science|education|feeding|electronics and computers|environment|medium viral|comic|social networks",6,2,5,1,3,10,8,6,8,3,1,12,5,8,4,6,7,9,9,9,1,1
4368,0,90,96,40,45,60,agreeableness,benevolence,excitement,"comic|philosophy|health, hygiene and welfare|art and culture|politics|tv and radio|feeding|financial, banks and economy|insurance|fashion",10,1,9,5,1,5,8,5,4,1,2,12,8,11,1,2,5,8,5,5,10,2
4369,2,20,1,15,75,90,openness,benevolence,excitement,"politics|financial, banks and economy|internet and telecommunications|electronics and computers|art and culture|motor|social networks|insurance|medium viral|travels",7,1,7,1,1,10,7,4,6,4,2,12,2,10,1,6,8,7,2,2,10,9
4370,0,1,1,1,98,1,conscientiousness,self-direction,curiosity,,7,2,2,1,5,8,2,8,10,6,6,12,1,1,9,4,10,5,7,10,8,1
4371,1,1,90,1,70,40,agreeableness,benevolence,challenge,social groups|environment|picture|insurance|art and culture|home and housing|woman|artworks|education|politics,8,1,6,5,1,9,1,9,6,1,1,12,9,8,1,4,4,1,6,9,9,7
4372,0,97,1,1,97,1,conscientiousness,self-direction,excitement,"health, hygiene and welfare|politics|feeding|financial, banks and economy|home and housing|media|art and culture|ngos and causes|military|medium viral",8,8,10,1,5,6,3,6,3,2,8,12,4,11,1,1,9,5,1,7,6,9
4373,0,97,99,55,15,99,openness,benevolence,self-expresion,"financial, banks and economy|health, hygiene and welfare|home and housing|religion|insurance|shopping|politics|ngos and causes|military|alcoholic drinks",6,1,7,4,2,8,10,2,5,8,9,12,3,10,4,1,7,1,4,6,8,10
4374,2,15,1,1,10,20,openness,benevolence,self-expresion,"politics|health, hygiene and welfare|financial, banks and economy|feeding|internet and telecommunications|animals and pets|electronics and computers|philosophy|military|art and culture",9,1,4,7,6,10,4,8,1,3,8,12,2,10,4,1,7,6,4,2,10,9
4375,0,1,30,5,10,99,openness,benevolence,curiosity,,8,1,6,5,7,8,1,8,1,1,10,12,1,11,6,5,7,3,9,3,1,7
4376,2,1,96,15,96,90,conscientiousness,benevolence,liberty,"politics|health, hygiene and welfare|art and culture|feeding|leisure and entertainment|environment|electronics and computers|tv and radio|financial, banks and economy|internet and telecommunications",8,1,8,1,4,8,6,7,4,1,10,12,8,11,2,2,4,4,1,4,4,9
4377,1,1,35,10,98,1,conscientiousness,benevolence,curiosity,picture|social networks|artworks|art and culture|politics|feeding|ngos and causes|comic|professional services|environment,8,1,7,4,1,8,4,6,8,1,5,12,1,3,8,9,10,6,3,10,6,1
4378,1,5,1,97,90,20,extraversion,universalism,excitement,"art and culture|electronics and computers|industry and energy|social networks|politics|health, hygiene and welfare|environment|artworks|comic|picture",9,2,5,5,7,9,4,8,2,1,4,12,4,11,1,2,8,3,4,4,9,9
4379,1,90,1,95,96,2,conscientiousness,self-direction,self-expresion,,9,4,9,1,2,7,6,2,7,4,9,12,3,10,6,1,3,3,7,1,10,8
4380,1,70,1,3,85,96,openness,benevolence,love,"health, hygiene and welfare|feeding|electronics and computers|politics|medium viral|insurance|ngos and causes|philosophy|animals and pets|science",9,1,6,3,4,10,6,8,5,1,7,12,2,10,2,2,5,10,5,1,7,7
4381,0,20,99,20,3,4,agreeableness,self-indulgence,self-expresion,"financial, banks and economy|health, hygiene and welfare|fashion|weather|ngos and causes|feeding|internet and telecommunications|shopping|animals and pets|travels",9,6,3,5,1,9,3,7,8,1,2,12,8,8,4,1,5,7,8,11,5,3
4382,1,97,97,1,1,3,agreeableness,benevolence,curiosity,,8,1,7,3,3,10,8,5,6,1,4,12,1,11,2,10,4,4,7,9,7,3
4383,0,90,4,55,1,70,neuroticism,universalism,challenge,"internet and telecommunications|insurance|politics|feeding|health, hygiene and welfare|home and housing|sports|leisure and entertainment|financial, banks and economy|books",9,2,6,4,4,3,10,7,7,1,1,12,6,11,3,2,8,8,3,10,6,5
4384,0,97,25,75,10,98,openness,benevolence,challenge,"sports|video game|leisure and entertainment|health, hygiene and welfare|ngos and causes|animals and pets|art and culture|financial, banks and economy|alcoholic drinks|electronics and computers",8,1,7,3,3,9,1,6,3,9,1,12,7,1,9,6,4,4,9,8,3,11
4385,0,97,1,1,1,25,neuroticism,universalism,harmony,"philosophy|woman|education|fashion|leisure and entertainment|art and culture|politics|financial, banks and economy|video game|science",5,2,7,3,8,10,3,8,5,1,8,12,5,11,8,4,1,3,5,8,1,7
4386,1,97,2,30,1,1,neuroticism,tradition,self-expresion,,8,2,4,10,5,6,6,8,1,2,2,12,3,11,8,1,3,8,5,8,6,7
4387,1,97,96,15,98,98,openness,benevolence,challenge,"art and culture|music|leisure and entertainment|tv and radio|industry and energy|social networks|travels|theater and musical films|politics|health, hygiene and welfare",6,1,6,2,2,9,2,9,8,2,1,12,11,7,7,6,1,5,10,4,3,7
4388,0,60,97,95,70,35,agreeableness,benevolence,practicality,education|childish|fashion|science|medium viral|media|tv and radio|picture|shopping|travels,8,1,4,3,10,8,1,7,4,4,3,12,3,11,6,3,6,9,10,8,1,1
4389,0,10,97,70,3,98,openness,conformity,stability,,8,4,1,7,4,8,3,8,1,4,3,12,3,1,10,11,1,5,7,8,5,8
4390,0,96,85,96,1,3,extraversion,benevolence,practicality,"philosophy|leisure and entertainment|sports|woman|health, hygiene and welfare|politics|comic|social networks|art and culture|education",9,1,7,5,1,9,6,8,4,3,9,12,10,10,6,2,2,7,8,2,1,2
4391,0,4,85,85,98,95,conscientiousness,self-direction,self-expresion,"motor|electronics and computers|feeding|philosophy|science|childish|education|health, hygiene and welfare|artworks|picture",9,4,8,1,1,9,5,5,5,1,8,12,4,10,5,1,5,10,8,1,1,5
4392,0,97,1,1,1,2,neuroticism,benevolence,liberty,"health, hygiene and welfare|childish|video game|social networks|tv and radio|feeding|electronics and computers|politics|industry and energy|leisure and entertainment",9,1,9,3,2,6,8,5,6,3,11,12,2,7,3,5,8,6,1,10,8,3
4393,1,45,10,70,85,10,conscientiousness,benevolence,love,"politics|health, hygiene and welfare|sports|feeding|electronics and computers|tv and radio|industry and energy|leisure and entertainment|art and culture|internet and telecommunications",6,1,8,3,5,10,6,9,3,2,5,12,9,11,2,2,5,9,4,1,7,7
4394,1,1,25,97,97,80,extraversion,benevolence,challenge,,8,1,6,7,1,8,1,8,4,4,1,12,1,8,5,1,7,5,1,8,8,8
4395,1,2,20,65,5,1,extraversion,benevolence,self-expresion,"feeding|health, hygiene and welfare|ngos and causes|religion|industry and energy|insurance|electronics and computers|professional services|beauty|military",7,1,9,2,2,10,4,8,5,5,5,12,11,5,5,1,3,4,9,10,1,5
4396,1,60,25,35,70,1,conscientiousness,benevolence,practicality,,4,1,9,2,7,10,4,8,4,2,2,12,4,4,8,6,6,10,8,10,1,2
4397,1,25,5,90,65,15,extraversion,benevolence,harmony,motor|travels|leisure and entertainment|electronics and computers|art and culture|professional services|fashion|industry and energy|social networks|politics,9,1,8,2,6,10,5,6,2,4,11,12,7,7,4,5,1,10,9,2,2,5
4398,0,97,35,90,10,60,neuroticism,benevolence,practicality,,8,1,8,2,4,10,6,5,6,2,3,12,11,9,5,8,2,10,6,3,1,6
4399,1,96,1,15,2,20,neuroticism,self-direction,challenge,"politics|financial, banks and economy|art and culture|health, hygiene and welfare|religion|philosophy|tv and radio|medium viral|feeding|media",7,5,7,1,3,10,7,5,3,2,1,12,3,10,6,1,10,8,3,7,9,3
4400,0,40,15,1,85,4,conscientiousness,benevolence,self-expresion,,7,1,4,1,7,10,1,9,6,4,4,12,9,6,6,1,4,9,8,9,1,1
4401,1,40,85,15,70,60,agreeableness,universalism,challenge,"picture|art and culture|artworks|social networks|health, hygiene and welfare|environment|electronics and computers|politics|financial, banks and economy|industry and energy",4,10,5,7,5,2,2,8,8,1,1,12,5,11,6,1,8,6,3,9,9,3
4402,0,1,4,90,1,45,extraversion,power,challenge,,2,2,10,9,2,1,2,7,6,7,1,12,8,11,1,3,7,3,5,8,10,6
4403,0,97,96,98,98,1,extraversion,self-indulgence,excitement,sports|politics|feeding,9,6,8,2,1,5,6,2,9,4,9,12,5,9,1,6,7,4,3,1,8,9
4404,0,1,96,98,1,1,extraversion,benevolence,self-expresion,,8,1,8,3,3,10,5,7,6,1,8,12,2,10,8,1,4,5,7,10,5,2
4405,1,10,3,1,65,15,conscientiousness,universalism,curiosity,,10,2,2,2,2,8,2,8,2,1,2,12,1,10,5,2,9,7,6,10,7,4
4406,1,85,1,75,1,3,neuroticism,self-indulgence,harmony,internet and telecommunications|philosophy|medium viral|politics|weather|feeding|electronics and computers|social groups|alcoholic drinks|insurance,8,2,8,6,1,10,2,6,2,2,9,12,3,11,3,3,1,7,7,9,1,3
4407,0,5,90,45,97,5,conscientiousness,universalism,excitement,,9,4,6,2,9,4,2,7,7,1,3,12,9,11,1,7,1,5,7,10,5,3
4408,0,4,1,1,90,15,conscientiousness,universalism,ideals,"politics|health, hygiene and welfare|environment|art and culture|electronics and computers|artworks|education|picture|military|social networks",7,2,4,9,6,8,2,9,4,1,9,12,7,11,7,4,3,1,4,4,10,2
4409,1,1,65,99,3,70,extraversion,benevolence,challenge,,2,1,5,2,5,10,4,8,8,5,1,12,10,9,5,4,5,11,7,8,2,2
4410,0,75,50,35,98,75,conscientiousness,universalism,challenge,"electronics and computers|animals and pets|sports|philosophy|financial, banks and economy|religion|fashion|politics|internet and telecommunications|art and culture",4,5,9,5,2,5,10,5,2,1,1,12,10,7,4,2,9,11,4,7,2,6
4411,1,70,1,1,75,60,conscientiousness,benevolence,self-expresion,"health, hygiene and welfare|politics|feeding|electronics and computers|art and culture|insurance|philosophy|medium viral|media|industry and energy",8,1,5,3,7,9,5,9,3,1,8,12,6,9,3,1,6,9,11,3,3,2
4412,0,90,20,1,10,99,openness,security,liberty,insurance|motor|drinks without alcohol|organizations|medium viral|professional services|music|industry and energy|theater and musical films|tv and radio,10,4,4,3,2,7,1,9,7,6,6,12,4,11,5,6,8,3,1,1,10,8
4413,0,3,2,99,80,80,extraversion,benevolence,harmony,,9,1,4,4,7,8,1,9,6,3,8,12,4,8,6,8,1,1,5,3,8,7
4414,1,35,20,5,3,95,openness,benevolence,self-expresion,,6,1,7,2,4,10,4,9,7,2,10,12,9,10,5,1,2,3,5,5,5,3
4415,1,50,1,1,5,25,neuroticism,universalism,self-expresion,"health, hygiene and welfare|politics|art and culture|industry and energy|philosophy|feeding|financial, banks and economy|leisure and entertainment|environment|medium viral",8,2,6,5,6,10,3,8,3,1,7,12,4,10,7,1,2,5,9,5,11,2
4416,1,65,20,10,5,75,openness,universalism,self-expresion,"motor|health, hygiene and welfare|sports|politics|feeding|insurance|fashion|medium viral|leisure and entertainment|electronics and computers",9,2,7,6,5,10,2,7,4,1,6,12,3,11,6,1,3,3,2,9,10,6
